DATA;ORA_REGISTRAZIONE;LUOGO;CIVICO;INTERSEZIONE_STRADALE;TIPOLOGIA;NATURA_SINISTRO;VEICOLI;MASCHI;FEMMINE;PROGNOSI_MIN_30_GIORNI;PROGNOSI_MAG_30_GIORNI;PROGNOSI_RISERVATA;DECEDUTI
2014-06-05;07:37:00;S.S. 554;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-06-05;09:52:00;VIA MAMELI;sn;VIA POLA;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-06-05;16:31:00;PIAZZA SAN BENEDETTO;sn;;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-06-05;17:32:00;VIA DEI GIUDICATI;5;;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-06-05;19:35:00;ASSE MEDIANO DI SCORRIMENTO;sn;;Incidente stradale senza feriti;Tamponamento;5;4;1;0;0;0;0
2014-06-05;19:53:00;VIA BROTZU;sn;VIA BINAGHI;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-06-06;08:08:00;VIA DOLCETTA;sn;VIALE ELMAS;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-06-06;13:41:00;VIA CONTIVECCHI;8;;Incidente stradale senza feriti;Svolta a sinistra irregolare;2;2;0;0;0;0;0
2014-06-06;21:41:00;VIA CARBONI BOI;sn;VIA SANNA RANDACCIO;Incidente stradale senza feriti;Urto con veicolo in sosta;3;0;2;0;0;0;0
2014-06-07;12:24:00;VIA GIANTURCO;12;;Incidente stradale senza feriti;Apertura portiera;2;1;1;0;0;0;0
2014-06-07;14:45:00;VIALE MONASTIR;sn;VIALE TICCA;Incidente stradale con feriti;Frontale / laterale;2;2;0;1;0;0;0
2014-06-07;18:29:00;CIRCONV. CASIC;sn;;Incidente stradale con feriti;Caduta dal veicolo x imperizia;1;0;1;1;0;0;0
2014-06-08;12:11:00;VIA REDIPUGLIA;sn;VIA TRINCEA D. FRASCHE;Incidente stradale con feriti;Frontale / laterale;3;2;1;2;0;0;0
2014-06-08;12:58:00;VIA IS MIRRIONIS;sn;VIALE BUONCAMMINO;Incidente stradale con feriti;Tamponamento;4;2;2;1;0;0;0
2014-06-08;19:16:00;VIA PETRARCA;sn;VIA PASCOLI;Incidente stradale mortale;Investimento di pedone;1;1;2;0;1;0;1
2014-06-09;09:40:00;VIA S.GILLA;89;;Incidente stradale senza feriti;Apertura portiera;2;1;1;0;0;0;0
2014-06-09;10:01:00;VIA SONNINO;80;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;1;0;0;0
2014-06-09;11:12:00;VIA JENNER;sn;;Incidente stradale con feriti;Tamponamento;2;1;3;2;0;0;0
2014-06-09;11:44:00;PONTE VITTORIO;sn;VIALE POETTO;Incidente stradale con feriti;Tamponamento;2;3;0;2;0;0;0
2014-06-09;14:20:00;VIA S.MARGHERITA;sn;VIA S.GIORGIO;Incidente stradale con feriti;Tamponamento;2;1;1;1;0;0;0
2014-06-10;00:05:00;VIA S`ARRULLONI;47;;Incidente stradale senza feriti;Urto con veicolo in sosta;4;1;0;0;0;0;0
2014-06-10;17:34:00;ROTATORIA PERETTI;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-06-10;18:28:00;VIA TRINCEA D. RAZZI;76;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;1;0;0;1;0;0
2014-06-10;20:45:00;VIA S.MICHELE;40;;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-06-11;09:51:00;VIA GUADAZZONIS;sn;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-06-11;12:32:00;VIA CADELLO;sn;VIA S.MARIA CHIARA;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-06-11;12:22:00;VIA CADELLO;sn;ROTATORIA CADELLO/SANTA MARIA CHIARA;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-06-11;13:09:00;VIALE POETTO;sn;PIAZZA ARCIPELAGHI;Incidente stradale con feriti;Cambio di corsia;2;1;1;1;0;0;0
2014-06-11;13:27:00;VIALE MONASTIR;sn;;Incidente stradale con feriti;Frontale / laterale;2;3;0;1;0;0;0
2014-06-11;22:59:00;VIA CASTIGLIONE;82;;Incidente stradale con feriti;Investimento di pedone;2;2;0;1;1;0;0
2014-06-12;00:09:00;LUNGOMARE POETTO;sn;VIA MONTECRISTO;Incidente stradale con feriti;Semaforo rosso;2;1;1;1;0;0;0
2014-06-12;12:17:00;VIALE S.ELIA;scuole;VIA DEI MUSICISTI;Incidente stradale con feriti;Urto anteriore;2;2;0;0;0;1;0
2014-06-13;10:28:00;VIA FILZI;sn;VIA FONSECA;Incidente stradale mortale;Uscita x sbandamento;0;1;0;0;0;0;1
2014-06-13;16:19:00;VIA S.EUSEBIO;29;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-06-13;21:31:00;VIA S.MARIA CHIARA;159;;Incidente stradale con feriti;Investimento di pedone;1;0;1;0;1;0;0
2014-06-14;12:29:00;LARGO CARLO FELICE;37;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-06-14;18:33:00;S.S. 195;sn;;Incidente stradale con feriti;Uscita x sbandamento;2;2;0;1;0;0;0
2014-06-14;20:39:00;PIAZZA GIOVANNI XXIII;sn;VIA DON MACCHIONI;Incidente stradale con feriti;Caduta dal veicolo x imperizia;1;1;0;0;1;0;0
2014-06-14;23:18:00;PIAZZA ARCIPELAGHI;sn;;Incidente stradale con feriti;Urto laterale;2;1;1;2;0;0;0
2014-06-15;12:54:00;VIALE POETTO;sn;VIA PONZA;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-07-28;17:20:00;VIALE S.AVENDRACE;29;;Incidente stradale con feriti;Frontale / laterale;3;2;0;1;0;0;0
2014-07-28;17:39:00;VIALE GUGLIELMO MARCONI;sn;;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-07-29;10:12:00;VIA CIOCIARIA;5;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;0;0;0;0
2014-07-29;11:37:00;VIALE LA PLAIA;sn;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;0;1;0;0
2014-07-29;16:39:00;VIALE MONASTIR;102;;Incidente stradale con feriti;Frontale / laterale;3;1;1;0;0;1;0
2014-07-29;19:31:00;PONTE VITTORIO;sn;;Incidente stradale con feriti;Urto laterale;1;1;1;1;0;0;0
2014-07-30;11:37:00;VIALE MONASTIR;100;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-07-30;12:36:00;VIA CAVARO;34;;Incidente stradale senza feriti;Apertura portiera;2;1;1;0;0;0;0
2014-07-30;18:20:00;VIA S.BENEDETTO;7;;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-07-31;10:09:00;VIA DEL FANGARIO;sn;;Incidente stradale con feriti;Investimento di pedone;1;1;1;0;1;0;0
2014-07-31;10:45:00;VIALE TRIESTE;sn;VIA POLA;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-07-31;13:59:00;VIALE GUGLIELMO MARCONI;64;;Incidente stradale con feriti;Frontale / laterale;2;1;1;2;0;0;0
2014-07-31;19:05:00;VIA S.ALENIXEDDA;23;;Danneggiamento;Urto con cassonetto;1;0;0;0;0;0;0
2014-07-31;19:14:00;VIA COLOMBI;32;;Incidente stradale con feriti;Urto laterale;2;2;0;1;0;0;0
2014-08-01;01:05:00;VIA MONS. VIRGILIO;14A;;Danneggiamento;Danneggiamento auto in sosta;2;0;0;0;0;0;0
2014-08-01;08:06:00;VIA CORSICA;sn;VIA CURIE;Incidente stradale senza feriti;Frontale / laterale;3;1;1;0;0;0;0
2014-08-01;08:58:00;VIA SASSARI;sn;PIAZZA MATTEOTTI;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-08-01;13:17:00;VIALE TRIESTE;187;;Incidente stradale con feriti;Investimento di pedone;1;2;0;0;1;0;0
2014-08-01;20:29:00;VIALE COLOMBO;sn;;Incidente stradale senza feriti;Tamponamento;3;2;1;0;0;0;0
2014-08-02;00:20:00;VIA DELLA PINETA;0;VIA FIRENZE;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-08-02;08:49:00;VIA S.LUCIFERO;5;;Incidente stradale senza feriti;Urto con veicolo in sosta;3;0;0;0;0;0;0
2014-08-02;18:28:00;VIA DANTE;sn;VIA COCCO ORTU;Incidente stradale senza feriti;Investimento di pedone;1;1;1;0;0;0;0
2014-08-02;18:42:00;VIA MAGLIAS;sn;VIA CASTELLI;Incidente stradale con feriti;Frontale / laterale;2;2;0;1;0;0;0
2014-08-02;22:17:00;VIA ROMA;sn;LARGO CARLO FELICE;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-08-03;20:41:00;VIA PO;11;;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-08-03;22:39:00;VIALE GUGLIELMO MARCONI;sn;VIA TOMMASEO;Incidente stradale con feriti;Tamponamento;2;2;0;1;0;0;0
2014-08-04;07:39:00;VIA S.GILLA;sn;VIA TAGLIAMENTO;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-08-04;09:10:00;VIA FLUMENTEPIDO;61;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-08-04;10:19:00;ASSE MEDIANO DI SCORRIMENTO;sn;PONTE VITTORIO;Incidente stradale con feriti;Tamponamento;2;0;2;1;0;0;0
2014-08-04;12:23:00;VIA VESALIO;sn;VIA DEL CANNETO;Incidente stradale con feriti;Urto laterale;2;0;2;1;0;0;0
2014-08-04;18:58:00;VIA STAMIRA;sn;ROTATORIA STAMIRA/PERETTI;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-08-04;19:12:00;VIALE POETTO;98;;Incidente stradale con feriti;Tamponamento;3;2;1;0;1;0;0
2014-08-04;19:31:00;VIALE TRIESTE;sn;VIA SAURO;Incidente stradale con feriti;Uscita x sbandamento;2;3;3;4;0;0;0
2014-08-05;01:47:00;LUNGOMARE POETTO;sn;;Danneggiamento;Cornicione su auto;3;0;0;0;0;0;0
2014-08-05;07:56:00;VIALE GUGLIELMO MARCONI;sn;VIA MEUCCI;Incidente stradale con feriti;Tamponamento;3;2;1;1;0;0;0
2014-08-05;10:41:00;0 S.S. 195 RAC ( EX CASIC);KM.2,200;;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-08-05;15:54:00;VIA S.GIORGIO;sn;;Incidente stradale con feriti;Frontale / laterale;2;2;1;1;0;0;0
2014-08-05;19:06:00;VIA DEL SOLE;sn;VIA S`ARRULLONI;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-08-06;07:51:00;VIA DE CANDIA;sn;;Danneggiamento;Caduta dal veicolo x Gasolio sul manto stradale;1;1;0;0;0;0;0
2014-08-06;10:26:00;VIALE CIMITERO;sn;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;0;1;0;0;0;0
2014-08-07;08:46:00;VIA UNIVERSITA`;sn;VIA DE CANDIA;Danneggiamento;Caduta dal veicolo x Gasolio sul manto stradale;1;1;0;0;0;0;0
2014-08-07;09:43:00;VIA PONTIDA;16;;Incidente stradale senza feriti;Apertura portiera;2;0;2;0;0;0;0
2014-08-07;11:17:00;VIA MARINA PICCOLA;sn;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;1;0;0;0;0;0
2014-08-07;14:13:00;VIA TRAMONTANA;sn;ASSE MEDIANO DI SCORRIMENTO;Incidente stradale con feriti;Uscita x sbandamento;1;0;1;0;0;0;0
2014-08-07;18:26:00;ROTATORIA CADELLO/SANTA MARIA CHIARA;sn;;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-08-08;01:04:00;VIA TRAMONTANA;sn;VIA EURO;Incidente stradale mortale;Frontale / laterale;2;2;0;0;0;0;1
2014-08-08;08:45:00;VIALE DIAZ;sn;PIAZZA MADRE TERESA DI CALCUTTA;Incidente stradale con feriti;Apertura portiera;2;2;0;1;0;0;0
2014-08-08;10:27:00;VIA COCCO ORTU;85;;Incidente stradale senza feriti;Apertura portiera;2;0;0;0;0;0;0
2014-08-08;12:13:00;LARGO CARLO FELICE;sn;VIA DEL MERCATO VECCHIO;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-08-08;19:12:00;VIA TRAMONTANA;sn;;Incidente stradale con feriti;Tamponamento;3;1;3;1;0;0;0
2014-08-08;22:25:00;VIALE S.AVENDRACE;237;;Incidente stradale con feriti;Urto con veicolo in sosta;2;1;1;2;0;0;0
2014-08-09;09:13:00;VIALE S.AVENDRACE;2;;Incidente stradale con feriti;Investimento di pedone;1;2;0;0;0;1;0
2014-08-09;09:13:00;VIALE DIAZ;alt ingr Fiera;;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-08-09;18:30:00;PIAZZA MARTIRI;sn;;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;1;0;0;0;0;0
2014-08-10;00:16:00;VIA S.MARGHERITA;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-08-10;01:34:00;VIA TIEPOLO;sn;VIA PAOLO DA DORIA;Incidente stradale con feriti;Frontale / laterale;2;2;0;1;0;0;0
2014-08-10;02:25:00;VIALE ELMAS;sn;VIA DEL FANGARIO;Incidente stradale con feriti;Uscita x sbandamento;1;2;0;1;0;0;0
2014-08-10;17:53:00;VIALE S.AVENDRACE;40;;Incidente stradale con feriti;Uscita x sbandamento;1;2;1;1;0;0;0
2014-08-10;18:59:00;VIA PESSINA;sn;VIA SCANO;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-08-11;08:20:00;VIA UNIVERSITA`;sn;VIA MAZZINI;Incidente stradale per caduta di pedone;Caduta di Pedone accidentale;0;0;1;1;0;0;0
2014-08-11;11:04:00;VIA PERETTI;5;;Incidente stradale con feriti;Investimento di pedone;1;0;2;0;1;0;0
2014-08-11;20:23:00;VIA COSTANTINOPOLI;sn;PIAZZA ISLANDA;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;0;1;0;0;0;0
2014-08-11;21:51:00;VIALE REG. MARGHERITA;sn;VIA E. D`ARBOREA;Incidente stradale con feriti;Tamponamento;3;1;2;2;0;0;0
2014-08-31;08:55:00;VIA PO;sn;;Incidente stradale mortale;Investimento di pedone;1;2;0;0;0;0;1
2014-08-31;15:55:00;VIA CORNALIAS;sn;VIA ABRUZZI;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-09-01;08:06:00;VIA XXVIII FEBBRAIO;sn;VIA DEL NASTRO AZZURRO;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-09-01;11:29:00;VIA AMAT;sn;VIA PESSINA;Danneggiamento;Urto con cassonetto;1;1;0;0;0;0;0
2014-09-01;12:20:00;VIA MARCHE;22;;Danneggiamento;Urto con cassonetto;1;0;0;0;0;0;0
2014-09-01;12:47:00;VIA OSPEDALE;sn;;Danneggiamento;Urto con cassonetto;8;0;0;0;0;0;0
2014-09-01;13:01:00;VIALE TRIESTE;sn;;Incidente stradale per caduta di pedone;Caduta di Pedone accidentale;0;1;0;1;0;0;0
2014-09-01;12:54:00;VIA LOMBARDIA;sn;VIA TRENTINO;Danneggiamento;Cornicione su auto;1;0;0;0;0;0;0
2014-09-01;13:40:00;VIA FARINA;11;;Danneggiamento;Danneggiamento auto in sosta;1;0;0;0;0;0;0
2014-09-02;08:00:00;VIA S.GIORGIO;sn;VIA S.MARGHERITA;Incidente stradale con feriti;Urto laterale;3;1;1;0;0;0;0
2014-09-02;12:32:00;VIA FRATELLI BANDIERA;sn;VIA FAMAGOSTA;Incidente stradale senza feriti;Frontale / laterale;5;1;1;1;0;0;0
2014-09-02;13:56:00;VIALE LA PLAIA;1;;Incidente stradale senza feriti;Urto laterale;3;2;1;0;0;0;0
2014-09-02;18:11:00;VIALE ELMAS;16;;Incidente stradale senza feriti;Urto con veicolo in sosta;3;1;0;0;0;0;0
2014-09-02;18:27:00;VIALE GUGLIELMO MARCONI;sn;VIA VIENNA;Incidente stradale con feriti;Frontale / laterale;2;2;0;0;1;0;0
2014-09-03;10:14:00;VIA LUNGO SALINE;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-09-03;13:15:00;VIA S.GILLA;135;;Incidente stradale con feriti;Urto laterale;2;0;2;1;0;0;0
2014-09-03;14:48:00;VIA CAMPIDANO;7;;Incidente stradale senza feriti;Apertura portiera;2;1;1;0;0;0;0
2014-09-03;18:09:00;VIA SERBARIU;15;;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-09-04;00:50:00;ASSE MEDIANO DI SCORRIMENTO;sn;PONTE VITTORIO;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-09-04;07:00:00;S.S. 195;KM.6,900;;Incidente stradale con feriti;Tamponamento;2;2;0;2;0;0;0
2014-09-04;09:06:00;VIALE MONASTIR;sn;VIA TOFANE;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-09-04;18:56:00;LARGO CARLO FELICE;sn;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;1;0;0;0;0;0
2014-09-04;19:19:00;PIAZZA YENNE;5;;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-09-05;07:23:00;VIALE POETTO;sn;VIA TRAMONTANA;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-09-05;11:18:00;VIA ARGIOLAS;23;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-09-06;08:33:00;VIA DALMAZIA;sn;VIA PIEMONTE;Incidente stradale con feriti;Urto con veicolo in sosta;3;1;0;1;0;0;0
2014-09-06;11:03:00;VIA DESSY DELIPERI;sn;;Incidente stradale con feriti;Urto anteriore;2;2;1;2;0;0;0
2014-09-06;12:29:00;VIA MACOMER;SN;VIA S.GIOVANNI;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-09-06;19:01:00;VIA RAVENNA;sn;;Incidente stradale per caduta di pedone;Ramo su auto;0;0;1;0;0;0;0
2014-09-06;19:42:00;VIA MASCAGNI;1;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-09-08;13:34:00;VIA MILANO;16;;Incidente stradale senza feriti;Apertura portiera;2;0;2;0;0;0;0
2014-09-08;15:49:00;VIA CADELLO;32;;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-09-08;17:31:00;PIAZZA GIOVANNI XXIII;sn;;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;0;1;1;0;0;0
2014-09-09;10:00:00;VIA IS MIRRIONIS;98;;Incidente stradale con feriti;Immissione nel flusso della circolazione;2;2;0;1;0;0;0
2014-09-09;12:27:00;VIA CADELLO;sn;VIA CAMPANIA;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-09-09;13:08:00;PIAZZA PITAGORA;2;;Danneggiamento;Cornicione su auto;1;0;0;0;0;0;0
2014-09-09;16:44:00;VIALE BUONCAMMINO;sn;;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-09-09;16:22:00;VIA ISONZO;12;;Danneggiamento;Ramo su auto;1;0;0;0;0;0;0
2014-09-09;17:09:00;VIA BIASI;sn;VIA CHIABRERA;Incidente stradale senza feriti;Inversione di marcia;2;1;1;0;0;0;0
2014-09-09;22:44:00;VIA IS MIRRIONIS;94;;Incidente stradale con feriti;Immissione nel flusso della circolazione;2;1;1;0;1;0;0
2014-09-10;05:20:00;VIA DEL SOLE;33;;Incidente stradale con feriti;Urto con veicolo in sosta;2;2;0;0;1;0;0
2014-09-10;12:13:00;VIA TOMMASEO;10;VIA MACHIAVELLI;Incidente stradale senza feriti;Immissione nel flusso della circolazione;2;1;1;0;0;0;0
2014-09-10;17:44:00;VIA DEI TRITONI;sn;;Incidente stradale senza feriti;Urto laterale;3;3;0;0;0;0;0
2014-09-11;06:54:00;VIA DANTE;sn;VIA LOGUDORO;Incidente stradale con feriti;Frontale / laterale;2;3;0;1;1;0;0
2014-09-11;09:02:00;VIALE COLOMBO;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-09-11;09:20:00;VIA BERLINO;sn;ASSE MEDIANO DI SCORRIMENTO;Incidente stradale con feriti;Tamponamento;2;3;0;2;0;0;0
2014-09-11;10:17:00;VIA DUCA DI GENOVA;sn;VIA ARGIOLAS;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-09-11;11:11:00;VIA CARBONI BOI;sn;;Incidente stradale senza feriti;Manovra di retromarcia;2;1;1;0;0;0;0
2014-09-11;11:25:00;VIA SEMELIA;sn;;Incidente stradale con feriti;Apertura portiera;2;1;1;1;0;0;0
2014-09-11;12:25:00;VIA FIORELLI;sn;;Incidente stradale con feriti;Tamponamento;2;1;1;1;0;0;0
2014-09-11;15:18:00;VIA CADELLO;13;;Incidente stradale con feriti;Uscita x sbandamento;1;1;0;0;0;1;0
2014-09-11;15:25:00;VIA DEL LENTISCO;sn;VIA S.MARIA GORETTI;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-09-11;21:21:00;VIALE MONASTIR;sn;VIA PUGLIA;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-09-12;07:59:00;ROTATORIA CADELLO/SANTA MARIA CHIARA;sn;;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-09-12;09:02:00;VIA DON BOSCO;5;;Incidente stradale con feriti;Urto laterale;2;1;2;1;0;0;0
2014-09-12;11:31:00;VIALE LA PLAIA;sn;VICO LA PLAIA;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-09-12;15:18:00;VIA PO;sn;S.S. 195 RAC ( EX CASIC);Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-09-13;10:13:00;VIA CURTATONE;7;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;1;0;0;0
2014-09-13;14:57:00;ROTATORIA CADELLO/IS MIRRIONIS;sn;;Incidente stradale senza feriti;Frontale / laterale;2;0;2;0;0;0;0
2014-09-14;05:33:00;VIALE POETTO;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;0;1;0;0;0;0
2014-09-14;09:03:00;VIA DEI VISCONTI;sn;VIA GIUD. MARIANO;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-09-14;23:10:00;VIALE MONASTIR;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;0;1;0;0;0;0
2014-09-15;10:49:00;VIA LIGURIA;46;VIA UMBRIA;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-09-15;18:45:00;PIAZZA CASTELLANI;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-09-16;08:45:00;VIA DEI PUNICI;sn;VIA IS MAGLIAS;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-09-16;12:26:00;PIAZZA REPUBBLICA;sn;VIA DELEDDA;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-09-16;13:21:00;VIA S.GIOVANNI;359;;Danneggiamento;Danneggiamento auto in sosta;1;0;0;0;0;0;0
2014-09-16;17:13:00;VIA PORCELL;sn;;Danneggiamento;Ramo su auto;1;1;0;0;0;0;0
2014-09-16;18:05:00;S.S. 131;KM 6.00;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-09-16;18:56:00;VIALE MONASTIR;196;;Incidente stradale senza feriti;Urto anteriore;2;2;0;0;0;0;0
2014-09-16;19:19:00;VIALE GUGLIELMO MARCONI;sn;;Incidente stradale senza feriti;Tamponamento;3;1;2;0;0;0;0
2014-09-17;12:07:00;PIAZZA AMENDOLA;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-09-17;17:48:00;VIALE MONS. GIUSSANI;sn;VIALE BUONCAMMINO;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-09-18;13:44:00;VIA MONS. PIOVELLA;sn;VIA MONTEVECCHIO;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-09-19;12:33:00;VIA BERLINO;2;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-09-19;18:56:00;PIAZZA SAN BENEDETTO;1;;Incidente stradale con feriti;Investimento di pedone;1;2;0;0;1;0;0
2014-09-19;21:48:00;PIAZZA AMSICORA;sn;;Incidente stradale con feriti;Caduta dal veicolo x Buca;1;1;0;1;0;0;0
2014-09-20;01:04:00;VIALE MONASTIR;sn;VIA GHERARDO DELLE NOTTI;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-09-20;11:43:00;VIALE LA PLAIA;sn;VICO LA PLAIA;Incidente stradale con feriti;Frontale / laterale;2;1;1;0;1;0;0
2014-09-20;18:34:00;VIA MEILOGU;sn;VIA VAL VENOSTA;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-09-20;19:24:00;ROTATORIA STAMIRA/PERETTI;sn;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-09-21;18:14:00;VIALE MONASTIR;sn;;Incidente stradale con feriti;Tamponamento;3;3;1;1;0;0;0
2014-09-21;18:42:00;VIA MARTINI;14;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;1;0;0;0
2014-09-21;21:50:00;VIA DEL FANGARIO;3;;Incidente stradale senza feriti;Immissione nel flusso della circolazione;2;1;1;0;0;0;0
2014-09-22;12:05:00;VIA JENNER;sn;;Incidente stradale senza feriti;Tamponamento;3;0;3;0;0;0;0
2014-09-22;16:49:00;S.S. 195;sn;;Incidente stradale senza feriti;Tamponamento;5;5;0;0;0;0;0
2014-09-22;22:52:00;VIA MONTE SABOTINO;sn;VIA MAGLIAS;Incidente stradale con feriti;Frontale / laterale;2;2;1;1;2;0;0
2014-09-23;08:08:00;PIAZZA SORCINELLI;sn;;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-09-23;08:24:00;VIALE S.AVENDRACE;155;;Incidente stradale con feriti;;1;0;1;0;1;0;0
2014-09-23;09:55:00;VIA LOGUDORO;sn;;Danneggiamento;;0;1;0;0;0;0;0
2014-09-23;11:00:00;VIA BAINSIZZA;sn;VIA VITTORIO VENETO;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-09-23;14:06:00;VIA S.MARIA CHIARA;sn;VIA S.QUINTINO;Incidente stradale con feriti;Investimento di pedone;1;1;1;0;1;0;0
2014-09-23;14:30:00;VIA RIVA VILLASANTA;sn;;Incidente stradale con feriti;Frontale / laterale;2;1;2;0;2;0;0
2014-09-23;17:37:00;VIA CORNALIAS;sn;VIA MARONGIU ALDO;Danneggiamento;Uscita x sbandamento;1;1;0;0;0;0;0
2014-09-23;17:40:00;CORSO VITTORIO EMANUELE II;sn;VIA SASSARI;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
